Time;Symbol;Action;Exit_Price;Entry;SL;TP;ATR;ATR_rel;EMA_diff;RSI14;Ret_5;Range_Ratio;Pct_from_30h;Pct_from_30l;Breakout_level_atr_multiplier;SL_ATR_Mult;TP_ATR_Mult;Use_BE;Risk_Reward_Ratio;ATR_Percentage;Entry_ATR_Ratio;RSI_Normalized;Distance_to_SL_ATR;Distance_to_TP_ATR;High_Volatility;Day_of_Week;Month;Action_Encoded;Symbol_Encoded;H1_Open_1;H1_High_1;H1_Low_1;H1_Close_1;H1_Bullish_1;H1_Body_1;H1_Range_1;H1_UWick_1;H1_LWick_1;H1_Open_2;H1_High_2;H1_Low_2;H1_Close_2;H1_Bullish_2;H1_Body_2;H1_Range_2;H1_UWick_2;H1_LWick_2;H1_Open_3;H1_High_3;H1_Low_3;H1_Close_3;H1_Bullish_3;H1_Body_3;H1_Range_3;H1_UWick_3;H1_LWick_3;H1_Open_4;H1_High_4;H1_Low_4;H1_Close_4;H1_Bullish_4;H1_Body_4;H1_Range_4;H1_UWick_4;H1_LWick_4;H1_Open_5;H1_High_5;H1_Low_5;H1_Close_5;H1_Bullish_5;H1_Body_5;H1_Range_5;H1_UWick_5;H1_LWick_5;H1_Open_6;H1_High_6;H1_Low_6;H1_Close_6;H1_Bullish_6;H1_Body_6;H1_Range_6;H1_UWick_6;H1_LWick_6;H1_Open_7;H1_High_7;H1_Low_7;H1_Close_7;H1_Bullish_7;H1_Body_7;H1_Range_7;H1_UWick_7;H1_LWick_7;Consecutive_Bullish;Consecutive_Bearish;Avg_Body_Size;Avg_Range;Trend_Score;Momentum_Strength;Win;Profitable;Final_PnL;Outcome_Category
2021.01.27;XAUUSDm;SELL;1847.783;1848.216;1848.440;1847.785;21.84286;0.01181836;-0.00342223;45.86;-0.011413;0.613381;0.060099;0.024768;0.00;0.01;0.02;false;1.924107;1.181836;84.614205;0.4586;0.010255;0.019732;1;3;1;0;0;1855.387;1861.620;1848.222;1851.233;0;4.154;13.398;6.233;3.011;1856.871;1867.825;1847.064;1855.390;0;1.481;20.761;10.954;8.326;1858.206;1859.405;1856.571;1856.851;0;1.355;2.834;1.199;0.280;1869.577;1869.850;1837.298;1855.732;0;13.845;32.552;0.273;18.434;1869.910;1874.996;1858.279;1869.551;0;0.359;16.717;5.086;11.272;1840.913;1872.313;1832.342;1869.862;1;28.949;39.971;2.451;8.571;1837.216;1845.426;1832.998;1840.911;1;3.695;12.428;4.515;4.218;0;5;7.691;19.809;-3;0.388271;1;1;1.73;Win
2021.01.28;XAUUSDm;BUY;1853.477;1853.054;1852.821;1853.465;21.46136;0.01158161;-0.00365238;48.05;-0.001443;1.016944;0.057330;0.027315;0.00;0.01;0.02;false;1.763948;1.158161;86.343747;0.4805;0.010857;0.019151;1;4;1;1;0;1851.252;1853.036;1831.211;1839.889;0;11.363;21.825;1.784;8.678;1855.387;1861.620;1848.222;1851.233;0;4.154;13.398;6.233;3.011;1856.871;1867.825;1847.064;1855.390;0;1.481;20.761;10.954;8.326;1858.206;1859.405;1856.571;1856.851;0;1.355;2.834;1.199;0.280;1869.577;1869.850;1837.298;1855.732;0;13.845;32.552;0.273;18.434;1869.910;1874.996;1858.279;1869.551;0;0.359;16.717;5.086;11.272;1840.913;1872.313;1832.342;1869.862;1;28.949;39.971;2.451;8.571;0;6;8.787;21.151;-5;0.415418;1;1;1.69;Win
2021.01.29;XAUUSDm;BUY;1864.492;1864.057;1863.814;1864.477;22.10350;0.01185774;-0.00353043;51.75;0.003881;1.360328;0.051089;0.033056;0.00;0.01;0.02;false;1.728395;1.185774;84.333115;0.5175;0.010994;0.019002;1;5;1;1;0;1839.936;1864.035;1833.967;1843.810;1;3.874;30.068;20.225;5.969;1851.252;1853.036;1831.211;1839.889;0;11.363;21.825;1.784;8.678;1855.387;1861.620;1848.222;1851.233;0;4.154;13.398;6.233;3.011;1856.871;1867.825;1847.064;1855.390;0;1.481;20.761;10.954;8.326;1858.206;1859.405;1856.571;1856.851;0;1.355;2.834;1.199;0.280;1869.577;1869.850;1837.298;1855.732;0;13.845;32.552;0.273;18.434;1869.910;1874.996;1858.279;1869.551;0;0.359;16.717;5.086;11.272;1;0;5.204;19.736;-5;0.263697;1;1;1.73;Win
2021.02.01;XAUUSDm;SELL;1851.172;1851.586;1851.808;1851.172;21.18250;0.01144020;-0.00379854;47.89;0.000190;0.392069;0.058170;0.026543;0.00;0.01;0.02;false;1.864865;1.144020;87.411118;0.4789;0.010480;0.019544;1;1;2;0;0;1855.282;1859.901;1851.596;1855.826;1;0.544;8.305;4.075;3.686;1843.855;1875.519;1839.535;1847.839;1;3.984;35.984;27.680;4.320;1839.936;1864.035;1833.967;1843.810;1;3.874;30.068;20.225;5.969;1851.252;1853.036;1831.211;1839.889;0;11.363;21.825;1.784;8.678;1855.387;1861.620;1848.222;1851.233;0;4.154;13.398;6.233;3.011;1856.871;1867.825;1847.064;1855.390;0;1.481;20.761;10.954;8.326;1858.206;1859.405;1856.571;1856.851;0;1.355;2.834;1.199;0.280;3;0;3.822;19.025;-1;0.200901;1;1;1.65;Win
2021.02.02;XAUUSDm;SELL;1848.611;1849.028;1849.253;1848.626;20.88743;0.01129645;-0.00366845;46.88;0.004966;1.085438;0.059634;0.025196;0.00;0.01;0.02;false;1.786667;1.129645;88.523486;0.4688;0.010772;0.019246;1;2;2;0;0;1855.772;1871.716;1849.044;1857.582;1;1.810;22.672;14.134;6.728;1855.282;1859.901;1851.596;1855.826;1;0.544;8.305;4.075;3.686;1843.855;1875.519;1839.535;1847.839;1;3.984;35.984;27.680;4.320;1839.936;1864.035;1833.967;1843.810;1;3.874;30.068;20.225;5.969;1851.252;1853.036;1831.211;1839.889;0;11.363;21.825;1.784;8.678;1855.387;1861.620;1848.222;1851.233;0;4.154;13.398;6.233;3.011;1856.871;1867.825;1847.064;1855.390;0;1.481;20.761;10.954;8.326;4;0;3.887;21.859;1;0.177828;1;1;1.66;Win
2021.02.04;XAUUSDm;SELL;1829.046;1829.470;1829.719;1829.077;21.39779;0.01169618;-0.00497525;40.71;-0.009942;0.715962;0.070962;0.014775;0.00;0.01;0.02;false;1.578313;1.169618;85.498099;0.4071;0.011637;0.018366;1;4;2;0;0;1836.376;1844.825;1829.505;1834.236;0;2.140;15.320;8.449;4.731;1857.627;1864.005;1829.457;1836.362;0;21.265;34.548;6.378;6.905;1855.772;1871.716;1849.044;1857.582;1;1.810;22.672;14.134;6.728;1855.282;1859.901;1851.596;1855.826;1;0.544;8.305;4.075;3.686;1843.855;1875.519;1839.535;1847.839;1;3.984;35.984;27.680;4.320;1839.936;1864.035;1833.967;1843.810;1;3.874;30.068;20.225;5.969;1851.252;1853.036;1831.211;1839.889;0;11.363;21.825;1.784;8.678;0;2;6.426;24.103;1;0.266592;1;1;1.69;Win
2021.02.08;XAUUSDm;SELL;1815.342;1815.748;1815.968;1815.352;20.54943;0.01131735;-0.00772914;40.46;-0.011227;0.143362;0.079055;0.017007;0.00;0.01;0.02;false;1.800000;1.131735;88.360024;0.4046;0.010706;0.019271;1;1;2;0;0;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;1795.840;1815.038;1792.013;1814.135;1;18.295;23.025;0.903;3.827;1834.218;1834.601;1784.866;1795.793;0;38.425;49.735;0.383;10.927;1836.376;1844.825;1829.505;1834.236;0;2.140;15.320;8.449;4.731;1857.627;1864.005;1829.457;1836.362;0;21.265;34.548;6.378;6.905;1855.772;1871.716;1849.044;1857.582;1;1.810;22.672;14.134;6.728;1855.282;1859.901;1851.596;1855.826;1;0.544;8.305;4.075;3.686;2;0;11.884;22.364;1;0.531392;1;1;1.61;Win
2021.02.09;XAUUSDm;BUY;1839.507;1839.056;1838.819;1839.494;22.52243;0.01224673;-0.00702431;48.35;0.002628;1.391457;0.065378;0.029466;0.00;0.01;0.02;false;1.848101;1.224673;81.654427;0.4835;0.010523;0.019447;1;2;2;1;0;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;1795.840;1815.038;1792.013;1814.135;1;18.295;23.025;0.903;3.827;1834.218;1834.601;1784.866;1795.793;0;38.425;49.735;0.383;10.927;1836.376;1844.825;1829.505;1834.236;0;2.140;15.320;8.449;4.731;1857.627;1864.005;1829.457;1836.362;0;21.265;34.548;6.378;6.905;1855.772;1871.716;1849.044;1857.582;1;1.810;22.672;14.134;6.728;3;0;13.601;25.655;1;0.530133;1;1;1.80;Win
2021.02.10;XAUUSDm;BUY;1848.924;1848.479;1848.248;1848.919;22.36457;0.01209890;-0.00656652;51.44;0.029339;0.829526;0.059947;0.034414;0.00;0.01;0.02;false;1.904762;1.209890;82.652109;0.5144;0.010329;0.019674;1;3;2;1;0;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;1795.840;1815.038;1792.013;1814.135;1;18.295;23.025;0.903;3.827;1834.218;1834.601;1784.866;1795.793;0;38.425;49.735;0.383;10.927;1836.376;1844.825;1829.505;1834.236;0;2.140;15.320;8.449;4.731;1857.627;1864.005;1829.457;1836.362;0;21.265;34.548;6.378;6.905;4;0;14.143;25.066;1;0.564232;1;1;1.78;Win
2021.02.11;XAUUSDm;SELL;1833.533;1833.986;1834.225;1833.537;22.93029;0.01250299;-0.00667765;46.79;0.010941;0.929033;0.051044;0.026782;0.00;0.01;0.02;false;1.878661;1.250299;79.980948;0.4679;0.010423;0.019581;1;4;2;0;0;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;1795.840;1815.038;1792.013;1814.135;1;18.295;23.025;0.903;3.827;1834.218;1834.601;1784.866;1795.793;0;38.425;49.735;0.383;10.927;1836.376;1844.825;1829.505;1834.236;0;2.140;15.320;8.449;4.731;5;0;11.944;23.174;3;0.515405;1;1;1.81;Win
2021.02.12;XAUUSDm;SELL;1820.500;1820.981;1821.216;1820.518;23.26157;0.01277421;-0.00716595;42.97;0.001655;1.138229;0.052514;0.019832;0.00;0.01;0.02;false;1.970213;1.277421;78.282802;0.4297;0.010102;0.019904;1;5;2;0;0;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;1795.840;1815.038;1792.013;1814.135;1;18.295;23.025;0.903;3.827;1834.218;1834.601;1784.866;1795.793;0;38.425;49.735;0.383;10.927;0;1;13.822;24.768;3;0.558067;1;1;1.92;Win
2021.02.15;XAUUSDm;BUY;1826.184;1825.774;1825.566;1826.178;20.39314;0.01116959;-0.00730258;44.90;-0.005617;0.278035;0.027246;0.022406;0.00;0.01;0.02;false;1.942308;1.116959;89.528819;0.4490;0.010200;0.019811;1;1;2;1;0;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;1826.655;1830.614;1810.436;1824.229;0;2.426;20.178;3.959;13.793;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;1817.259;1818.709;1815.763;1817.970;1;0.711;2.946;0.739;1.496;0;3;6.632;18.066;1;0.367066;1;1;1.64;Win
2021.02.16;XAUUSDm;SELL;1815.590;1815.999;1816.216;1815.607;20.30786;0.01118276;-0.00777612;41.28;-0.014093;0.537427;0.032776;0.017143;0.00;0.01;0.02;false;1.806452;1.118276;89.423467;0.4128;0.010686;0.019303;1;2;2;0;0;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;1826.655;1830.614;1810.436;1824.229;0;2.426;20.178;3.959;13.793;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;1817.923;1839.044;1807.705;1830.481;1;12.558;31.339;8.563;10.218;0;4;6.863;19.205;-1;0.357382;1;1;1.63;Win
2021.02.17;XAUUSDm;SELL;1786.415;1786.842;1787.070;1786.425;21.51579;0.01204125;-0.00959384;33.58;-0.021795;1.837535;0.049629;0.001105;0.00;0.01;0.02;false;1.828947;1.204125;83.047955;0.3358;0.010597;0.019381;1;3;2;0;0;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;1826.655;1830.614;1810.436;1824.229;0;2.426;20.178;3.959;13.793;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;1830.478;1848.472;1829.920;1836.087;1;5.609;18.552;12.385;0.558;0;5;9.398;20.376;-3;0.461256;1;1;1.70;Win
2021.02.18;XAUUSDm;SELL;1768.983;1769.400;1769.617;1768.990;20.87907;0.01180010;-0.01117366;29.86;-0.030057;1.230083;0.059976;-0.000006;0.00;0.01;0.02;false;1.889401;1.180010;84.745148;0.2986;0.010393;0.019637;1;4;2;0;0;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;1826.655;1830.614;1810.436;1824.229;0;2.426;20.178;3.959;13.793;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;1836.085;1855.299;1833.996;1841.956;1;5.871;21.303;13.343;2.089;0;6;10.048;21.394;-5;0.469648;1;1;1.66;Win
2021.02.19;XAUUSDm;SELL;1767.901;1768.344;1768.558;1767.919;21.30357;0.01204720;-0.01225116;29.61;-0.028885;0.995795;0.060609;-0.000002;0.00;0.01;0.02;false;1.985981;1.204720;83.006927;0.2961;0.010045;0.019950;1;5;2;0;0;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;1826.655;1830.614;1810.436;1824.229;0;2.426;20.178;3.959;13.793;1841.939;1847.460;1820.983;1826.652;0;15.287;26.477;5.521;5.669;0;7;10.135;21.382;-7;0.474017;1;1;1.77;Win
2021.02.22;XAUUSDm;SELL;1780.914;1781.289;1781.479;1780.915;18.79714;0.01055256;-0.01282988;35.28;-0.003948;0.361332;0.052901;0.011599;0.00;0.01;0.02;false;1.968421;1.055256;94.763817;0.3528;0.010108;0.019897;1;1;2;0;0;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1771.609;1791.504;1760.626;1784.049;1;12.440;30.878;7.455;10.983;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1824.898;1825.770;1820.100;1820.939;0;3.959;5.670;0.872;0.839;0;1;9.807;20.098;-5;0.487948;1;1;1.49;Win
2021.02.23;XAUUSDm;BUY;1812.968;1812.553;1812.344;1812.966;20.74593;0.01144569;-0.01148103;47.57;0.019352;1.537796;0.034739;0.028649;0.00;0.01;0.02;false;1.976077;1.144569;87.369095;0.4757;0.010074;0.019908;1;2;2;1;0;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1771.609;1791.504;1760.626;1784.049;1;12.440;30.878;7.455;10.983;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;1820.988;1826.927;1816.013;1818.654;0;2.334;10.914;5.939;2.641;1;0;13.098;23.846;-3;0.549287;1;1;1.65;Win
2021.02.24;XAUUSDm;SELL;1795.189;1795.590;1795.806;1795.207;19.95921;0.01111570;-0.01174947;42.31;0.013507;1.017074;0.044515;0.019471;0.00;0.01;0.02;false;1.773148;1.111570;89.962960;0.4231;0.010822;0.019189;1;3;2;0;0;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1771.609;1791.504;1760.626;1784.049;1;12.440;30.878;7.455;10.983;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;1818.651;1826.391;1786.855;1788.348;0;30.303;39.536;7.740;1.493;0;1;13.428;25.187;-3;0.533147;1;1;1.59;Win
2021.02.25;XAUUSDm;SELL;1783.026;1783.457;1783.681;1783.057;20.79279;0.01165871;-0.01193454;38.81;-0.000333;1.454543;0.051621;0.012800;0.00;0.01;0.02;false;1.785714;1.165871;85.772875;0.3881;0.010773;0.019237;1;4;2;0;0;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1771.609;1791.504;1760.626;1784.049;1;12.440;30.878;7.455;10.983;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;1788.298;1795.091;1769.408;1778.143;0;10.155;25.683;6.793;8.735;0;2;9.499;23.859;-3;0.398134;1;1;1.72;Win
2021.02.26;XAUUSDm;SELL;1764.648;1765.086;1765.357;1764.695;22.06036;0.01249819;-0.01318333;34.57;-0.010247;1.768194;0.062566;0.002526;0.00;0.01;0.02;false;1.442804;1.249819;80.011669;0.3457;0.012284;0.017724;1;5;2;0;0;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1771.609;1791.504;1760.626;1784.049;1;12.440;30.878;7.455;10.983;1778.142;1789.559;1768.345;1771.659;0;6.483;21.214;11.417;3.314;0;3;12.783;25.763;-3;0.496185;1;1;1.75;Win
2021.03.01;XAUUSDm;BUY;1740.438;1739.970;1739.707;1740.406;23.29636;0.01338894;-0.01658136;31.13;-0.036437;0.199774;0.077903;0.013184;0.00;0.01;0.02;false;1.657795;1.338894;74.688501;0.3113;0.011289;0.018715;1;1;3;1;0;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;1769.909;1775.714;1717.030;1734.649;0;35.260;58.684;5.805;17.619;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;1786.332;1788.083;1781.291;1783.358;0;2.974;6.792;1.751;2.067;1;0;15.300;27.369;-3;0.559018;1;1;1.86;Win
2021.03.02;XAUUSDm;SELL;1719.094;1719.617;1719.899;1719.126;25.75364;0.01497640;-0.01852548;27.54;-0.046245;1.556052;0.090662;0.001503;0.00;0.01;0.02;false;1.741135;1.497640;66.771797;0.2754;0.010950;0.019065;1;2;3;0;0;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;1769.909;1775.714;1717.030;1734.649;0;35.260;58.684;5.805;17.619;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1783.408;1812.551;1780.648;1810.406;1;26.998;31.903;2.145;2.760;0;1;16.906;32.124;-3;0.526282;1;1;2.08;Win
2021.03.03;XAUUSDm;SELL;1706.525;1707.063;1707.349;1706.528;27.35757;0.01602612;-0.01968257;28.06;-0.035482;1.220467;0.098683;-0.000008;0.00;0.01;0.02;false;1.870629;1.602612;62.398192;0.2806;0.010454;0.019556;1;3;3;0;0;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;1769.909;1775.714;1717.030;1734.649;0;35.260;58.684;5.805;17.619;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;1810.410;1815.906;1795.606;1805.766;0;4.644;20.300;5.496;10.160;1;0;14.707;32.336;-3;0.454805;1;1;2.14;Win
2021.03.04;XAUUSDm;SELL;1701.090;1701.635;1701.914;1701.101;27.09250;0.01592147;-0.02116389;27.22;-0.019033;1.322580;0.102188;-0.000006;0.00;0.01;0.02;false;1.913978;1.592147;62.808342;0.2722;0.010298;0.019710;1;4;3;0;0;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;1769.909;1775.714;1717.030;1734.649;0;35.260;58.684;5.805;17.619;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;1805.795;1813.717;1783.473;1802.995;0;2.800;30.244;7.922;19.522;0;1;17.769;34.555;-3;0.514218;1;1;2.17;Win
2021.03.05;XAUUSDm;SELL;1689.883;1690.442;1690.719;1689.891;27.59271;0.01632280;-0.02303011;25.66;-0.028058;1.183537;0.109486;-0.000002;0.00;0.01;0.02;false;1.989170;1.632280;61.264071;0.2566;0.010039;0.019969;1;5;3;0;0;1710.464;1723.100;1690.443;1694.310;0;16.154;32.657;12.636;3.867;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;1769.909;1775.714;1717.030;1734.649;0;35.260;58.684;5.805;17.619;1803.002;1804.143;1765.136;1769.860;0;33.142;39.007;1.141;4.724;0;2;19.676;34.900;-3;0.563801;1;1;2.23;Win
2021.03.08;XAUUSDm;BUY;1713.619;1713.921;1713.652;1714.440;26.26593;0.01532505;-0.02400148;33.87;-0.013036;0.291138;0.092067;0.015602;0.00;0.01;0.02;false;1.929368;1.532505;65.252633;0.3387;0.010241;0.019759;1;1;3;1;0;1706.301;1713.915;1706.268;1707.726;1;1.425;7.647;6.189;0.033;1694.277;1707.631;1687.180;1700.836;1;6.559;20.451;6.795;7.097;1710.464;1723.100;1690.443;1694.310;0;16.154;32.657;12.636;3.867;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;1737.958;1739.940;1735.286;1739.239;1;1.281;4.654;0.701;2.672;2;0;11.045;24.958;1;0.442560;0;0;-1.21;Loss
2021.03.09;XAUUSDm;BUY;1714.855;1714.288;1713.968;1714.822;28.46929;0.01660706;-0.02510917;37.98;0.002233;1.321635;0.087335;0.021969;0.00;0.01;0.02;false;1.668750;1.660706;60.215350;0.3798;0.011240;0.018757;1;2;3;1;0;1707.706;1714.253;1676.627;1684.653;0;23.053;37.626;6.547;8.026;1706.301;1713.915;1706.268;1707.726;1;1.425;7.647;6.189;0.033;1694.277;1707.631;1687.180;1700.836;1;6.559;20.451;6.795;7.097;1710.464;1723.100;1690.443;1694.310;0;16.154;32.657;12.636;3.867;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1739.206;1759.715;1719.641;1724.988;0;14.218;40.074;20.509;5.347;0;1;14.156;29.668;-1;0.477133;1;1;2.26;Win
2021.03.10;XAUUSDm;BUY;1721.163;1720.570;1720.275;1721.147;29.07414;0.01689797;-0.02493092;39.90;0.015499;1.389104;0.078305;0.025540;0.00;0.01;0.02;false;1.955932;1.689797;59.178701;0.3990;0.010146;0.019846;1;3;3;1;0;1684.620;1720.566;1680.179;1715.881;1;31.261;40.387;4.685;4.441;1707.706;1714.253;1676.627;1684.653;0;23.053;37.626;6.547;8.026;1706.301;1713.915;1706.268;1707.726;1;1.425;7.647;6.189;0.033;1694.277;1707.631;1687.180;1700.836;1;6.559;20.451;6.795;7.097;1710.464;1723.100;1690.443;1694.310;0;16.154;32.657;12.636;3.867;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;1724.957;1740.464;1707.075;1736.558;1;11.601;33.389;3.906;17.882;1;0;16.590;29.713;1;0.558356;1;1;2.36;Win
2021.03.11;XAUUSDm;BUY;1727.690;1727.111;1726.814;1727.684;28.97871;0.01677872;-0.02435203;41.81;0.015448;0.654722;0.074221;0.029230;0.00;0.01;0.02;false;1.929293;1.677872;59.599297;0.4181;0.010249;0.019773;1;4;3;1;0;1715.864;1727.104;1708.131;1726.691;1;10.827;18.973;0.413;7.733;1684.620;1720.566;1680.179;1715.881;1;31.261;40.387;4.685;4.441;1707.706;1714.253;1676.627;1684.653;0;23.053;37.626;6.547;8.026;1706.301;1713.915;1706.268;1707.726;1;1.425;7.647;6.189;0.033;1694.277;1707.631;1687.180;1700.836;1;6.559;20.451;6.795;7.097;1710.464;1723.100;1690.443;1694.310;0;16.154;32.657;12.636;3.867;1736.547;1737.475;1701.643;1710.468;0;26.079;35.832;0.928;8.825;2;0;16.480;27.653;1;0.595941;1;1;2.31;Win
